기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2024-01-02,C관(2공장),[20] 분리,PIA D_Smoky Quartz_38% UV,1-Day_Color_Sph,19743.0,15380.0,4363.0,77.9,
2024-01-02,C관(2공장),[20] 분리,PIA D_Sugar Donut_38% UV,1-Day_Color_Sph,10123.0,9044.0,1079.0,89.34,
2024-01-02,C관(2공장),[20] 분리,PIA D_Teddy Brown_55% UV,1-Day_Color_Sph,25084.0,22148.0,2936.0,88.3,
2024-01-02,C관(2공장),[20] 분리,PIA D_Tiramisu Ring_55% UV,1-Day_Color_Sph,70632.0,58068.0,12564.0,82.21,
2024-01-02,C관(2공장),[20] 분리,PIA_Airy Beige_1D_55%_14.2,1-Day_Color_Sph,22125.0,19480.0,2645.0,88.05,
2024-01-02,C관(2공장),[20] 분리,PIA_Amethyst UV_1-Day 38%,1-Day_Color_Sph,7659.0,6650.0,1009.0,86.83,
2024-01-02,C관(2공장),[20] 분리,PIA_Cafe Mocha_1D_55%_14.5,1-Day_Color_Sph,31773.0,25913.0,5860.0,81.56,
2024-01-02,C관(2공장),[20] 분리,PIA_Chestnut_1D_55%_14.5,1-Day_Color_Sph,15553.0,11786.0,3767.0,75.78,
2024-01-02,C관(2공장),[20] 분리,PIA_Date topaz,1-Day_Color_Sph,262926.0,206087.0,56839.0,78.38,
2024-01-02,C관(2공장),[20] 분리,PIA_Espresso_55%_14.5_1-DAY,1-Day_Color_Sph,27054.0,22830.0,4224.0,84.39,
2024-01-02,C관(2공장),[20] 분리,PIA_Grege Quartz UV_1-Day 38%,1-Day_Color_Sph,46131.0,35716.0,10415.0,77.42,
2024-01-02,C관(2공장),[20] 분리,PIA_Lemonade_55%_1-DAY,1-Day_Color_Sph,2648.0,2425.0,223.0,91.58,
2024-01-02,C관(2공장),[20] 분리,PIA_MS3 Coral Brown_2T,1-Day_Color_Sph,32431.0,27259.0,5172.0,84.05,
2024-01-02,C관(2공장),[20] 분리,PIA_MS4 Mirror Gray_3T,1-Day_Color_Sph,73380.0,63585.0,9795.0,86.65,
2024-01-02,C관(2공장),[20] 분리,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,2875.0,2631.0,244.0,91.51,
2024-01-02,C관(2공장),[20] 분리,PIA_Opal,1-Day_Color_Sph,58408.0,49395.0,9013.0,84.57,
2024-01-02,C관(2공장),[20] 분리,PIA_Pearl Cats Eye UV_1-Day 38%,1-Day_Color_Sph,20361.0,16935.0,3426.0,83.17,
2024-01-02,C관(2공장),[20] 분리,PIA_RUSTY BEIGE_1D_55%,1-Day_Color_Sph,1036.0,727.0,309.0,70.17,
2024-01-02,C관(2공장),[20] 분리,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,1784.0,1408.0,376.0,78.92,
2024-01-02,C관(2공장),[20] 분리,PIA_Shiny Brown_55%_14.5_1-DAY,1-Day_Color_Sph,29671.0,24981.0,4690.0,84.19,
2024-01-02,C관(2공장),[20] 분리,PIA_Strawberry Quartz,1-Day_Color_Sph,71263.0,56483.0,14780.0,79.26,
2024-01-02,C관(2공장),[20] 분리,PIA_Date topaz CP-0.75 Toric_UV,1-Day_Color_Toric,6147.0,5503.0,644.0,89.52,
2024-01-02,C관(2공장),[20] 분리,PIA_Date topaz CP-1.25 Toric_UV,1-Day_Color_Toric,8199.0,6283.0,1916.0,76.63,
2024-01-02,C관(2공장),[20] 분리,PIA_Strawberry Quartz CP-0.75 Toric_UV,1-Day_Color_Toric,26528.0,21265.0,5263.0,80.16,
2024-01-02,C관(2공장),[20] 분리,PIA_Strawberry Quartz CP-1.25 Toric_UV,1-Day_Color_Toric,14197.0,11079.0,3118.0,78.04,
2024-01-02,C관(2공장),[20] 분리,FLAMINGO_PIA_M,FRP_Color_Sph,2545.0,1716.0,829.0,67.43,
2024-01-02,C관(2공장),[20] 분리,Sakura Petal_2T_(PBT)PIA_M,FRP_Color_Sph,1771.0,1229.0,542.0,69.4,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,120170.0,119770.0,249.0,99.67,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE_BABY RING_GIRL POWER,1-Day_Color_Sph,2742.0,2735.0,7.0,99.74,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,Gemhour D_Rosy Brown_THETIS,1-Day_Color_Sph,7802.0,7790.0,12.0,99.85,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,Moody D_R-pingguo_Nanodots Wicked Games_55%_6P,1-Day_Color_Sph,7585.0,7575.0,10.0,99.87,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Crystal Bloom_38% UV,1-Day_Color_Sph,5980.0,5975.0,5.0,99.92,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,128085.0,127760.0,201.0,99.75,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Melty Mist_55% UV,1-Day_Color_Sph,39014.0,38905.0,61.0,99.72,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,79171.0,78980.0,121.0,99.76,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Cappuccino_55%_1-DAY,1-Day_Color_Sph,5805.0,5795.0,4.0,99.83,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Date topaz,1-Day_Color_Sph,112865.0,112590.0,70.0,99.76,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Grege Quartz UV_1-Day 38%,1-Day_Color_Sph,12205.0,12175.0,15.0,99.75,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS1 Dazzle Beige_2T,1-Day_Color_Sph,5280.0,5265.0,15.0,99.72,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS4 Mirror Gray_3T,1-Day_Color_Sph,22514.0,22450.0,48.0,99.72,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,8757.0,8715.0,42.0,99.52,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Opal,1-Day_Color_Sph,9782.0,9765.0,10.0,99.83,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Pearl Cats Eye UV_1-Day 38%,1-Day_Color_Sph,5789.0,5775.0,14.0,99.76,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Strawberry Quartz,1-Day_Color_Sph,17774.0,17730.0,30.0,99.75,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Date topaz CP-1.25 Toric_UV,1-Day_Color_Toric,10158.0,10150.0,8.0,99.92,
2024-01-02,C관(2공장),[45] 하이드레이션/전면검사,Sincere 1Day  UV,1-Day_Sph,7450.0,7035.0,415.0,94.43,
2024-01-02,C관(2공장),[55] 접착/ 멸균,1-Day_iris_SoulBrown,1-Day_Color_Sph,93895.0,84370.0,8875.0,89.86,
2024-01-02,C관(2공장),[55] 접착/ 멸균,EYEQUE_BABY RING_GIRL POWER,1-Day_Color_Sph,2735.0,2600.0,120.0,95.06,
2024-01-02,C관(2공장),[55] 접착/ 멸균,Gemhour D_Gray_THETIS,1-Day_Color_Sph,1455.0,1340.0,110.0,92.1,
2024-01-02,C관(2공장),[55] 접착/ 멸균,Gemhour D_Rosy Brown_THETIS,1-Day_Color_Sph,8820.0,8295.0,485.0,94.05,
2024-01-02,C관(2공장),[55] 접착/ 멸균,Moody D_G-xingxing_Nanodots Wicked Games_55%_6P,1-Day_Color_Sph,1428.0,1182.0,210.0,82.77,
2024-01-02,C관(2공장),[55] 접착/ 멸균,Moody D_R-pingguo_Nanodots Wicked Games_55%_6P,1-Day_Color_Sph,2235.0,2079.0,120.0,93.02,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Crystal Bloom_38% UV,1-Day_Color_Sph,2985.0,2885.0,80.0,96.65,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,127760.0,117325.0,9785.0,91.83,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Melty Mist_55% UV,1-Day_Color_Sph,37945.0,35210.0,2530.0,92.79,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,103355.0,94730.0,7843.0,91.65,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Cappuccino_55%_1-DAY,1-Day_Color_Sph,3085.0,2955.0,130.0,95.79,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Date topaz,1-Day_Color_Sph,111615.0,102710.0,8215.0,92.02,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Grege Quartz UV_1-Day 38%,1-Day_Color_Sph,15360.0,13695.0,1605.0,89.16,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_MS1 Dazzle Beige_2T,1-Day_Color_Sph,43960.0,41320.0,2455.0,93.99,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_MS3 Coral Brown_2T,1-Day_Color_Sph,2130.0,1800.0,320.0,84.51,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_MS4 Mirror Gray_3T,1-Day_Color_Sph,20560.0,19300.0,1130.0,93.87,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_MS6 Sakura Petal_2T,1-Day_Color_Sph,21780.0,18995.0,2625.0,87.21,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,9175.0,7945.0,1175.0,86.59,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Opal,1-Day_Color_Sph,7880.0,7045.0,780.0,89.4,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Pearl Cats Eye UV_1-Day 38%,1-Day_Color_Sph,2320.0,2155.0,160.0,92.89,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Strawberry Quartz,1-Day_Color_Sph,20005.0,18575.0,1345.0,92.85,
2024-01-02,C관(2공장),[55] 접착/ 멸균,PIA_Date topaz CP-1.25 Toric_UV,1-Day_Color_Toric,12615.0,11995.0,550.0,95.09,
2024-01-02,C관(2공장),[80] 누수/규격검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,61825.0,59780.0,765.0,96.69,86.71
2024-01-02,C관(2공장),[80] 누수/규격검사,EYEQUE_BABY RING_GIRL POWER,1-Day_Color_Sph,2600.0,2540.0,0.0,97.69,92.65
2024-01-02,C관(2공장),[80] 누수/규격검사,Gemhour D_Rosy Brown_THETIS,1-Day_Color_Sph,2085.0,2055.0,0.0,98.56,96.12
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,97325.0,95810.0,615.0,98.44,90.16
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA D_Melty Mist_55% UV,1-Day_Color_Sph,35210.0,34580.0,310.0,98.21,91.29
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,68995.0,67635.0,700.0,98.03,89.5
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_Date topaz,1-Day_Color_Sph,66070.0,64590.0,855.0,97.76,90.92
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_Grege Quartz UV_1-Day 38%,1-Day_Color_Sph,2900.0,2855.0,5.0,98.45,89.7
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_MS1 Dazzle Beige_2T,1-Day_Color_Sph,30020.0,29525.0,215.0,98.35,92.82
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_MS4 Mirror Gray_3T,1-Day_Color_Sph,16000.0,15405.0,355.0,96.28,90.3
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_MS6 Sakura Petal_2T,1-Day_Color_Sph,18995.0,18760.0,35.0,98.76,86.82
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,7945.0,7800.0,15.0,98.17,86.53
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_Strawberry Quartz,1-Day_Color_Sph,4795.0,4740.0,15.0,98.85,94.09
2024-01-02,C관(2공장),[80] 누수/규격검사,PIA_Date topaz CP-1.25 Toric_UV,1-Day_Color_Toric,9695.0,9525.0,10.0,98.25,93.03
2024-01-02,S관(3공장),[10] 사출조립,BELLA D_Garnet,1-Day_Color_Sph,73312.0,43765.0,29547.0,59.7,
2024-01-02,S관(3공장),[10] 사출조립,BELLA D_Star,1-Day_Color_Sph,35384.0,16178.0,19206.0,45.72,
2024-01-02,S관(3공장),[10] 사출조립,DYE D_ALORA,1-Day_Color_Sph,32128.0,20466.0,11662.0,63.7,
2024-01-02,S관(3공장),[10] 사출조립,O2O2 Spherical(DK70)_K2-SMD,Si_1-Day_Sph,89344.0,89344.0,0.0,100.0,
2024-01-02,S관(3공장),[20] 분리,BELLA D_Garnet,1-Day_Color_Sph,35241.0,25309.0,9932.0,71.82,
2024-01-02,S관(3공장),[20] 분리,BELLA D_Star,1-Day_Color_Sph,38390.0,27948.0,10442.0,72.8,
2024-01-02,S관(3공장),[20] 분리,MOODY D_Nanodat_(NEW)G-zhima_55%,1-Day_Color_Sph,10946.0,6839.0,4107.0,62.48,
2024-01-02,S관(3공장),[20] 분리,MOODY D_Nanodat_(NEW)R-shumei_55%,1-Day_Color_Sph,1162.0,712.0,450.0,61.27,
2024-01-02,S관(3공장),[20] 분리,MOODY D_Nanodat_(NEW)U-buding_55%,1-Day_Color_Sph,6758.0,4487.0,2271.0,66.4,
2024-01-02,S관(3공장),[20] 분리,O2O2 Spherical(DK70)_K2-SMD,Si_1-Day_Sph,130843.0,113480.0,17363.0,86.73,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,BELLA D_Garnet,1-Day_Color_Sph,13391.0,13350.0,41.0,99.69,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,BELLA D_Star,1-Day_Color_Sph,7664.0,7640.0,24.0,99.69,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,DYE D_ALORA,1-Day_Color_Sph,1368.0,1365.0,3.0,99.78,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,DYE D_ONYX,1-Day_Color_Sph,8029.0,8010.0,19.0,99.76,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,MOODY D_Nanodat_(NEW)G-zhima_55%_20P,1-Day_Color_Sph,9076.0,9060.0,16.0,99.82,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,MOODY D_Nanodat_(NEW)G-zhima_55%_6P,1-Day_Color_Sph,11019.0,11004.0,15.0,99.86,
2024-01-02,S관(3공장),[45] 하이드레이션/전면검사,MOODY D_Nanodat_(NEW)P-tang_55%_6P,1-Day_Color_Sph,2113.0,2109.0,4.0,99.81,
