기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2025-01-08,A관(1공장),[55] 접착/ 멸균,Metha_55_원형,FRP_Sph,16812.0,16376.0,436.0,97.41,
2025-01-08,A관(1공장),[55] 접착/ 멸균,S38-2_원형(Blue),FRP_Sph,1000.0,990.0,10.0,99.0,
2025-01-08,A관(1공장),[55] 접착/ 멸균,S55_소사각,FRP_Sph,500.0,470.0,30.0,94.0,
2025-01-08,A관(1공장),[55] 접착/ 멸균,T38_금캡,FRP_Toric,912.0,837.0,75.0,91.78,
2025-01-08,A관(1공장),[55] 접착/ 멸균,T38_금캡(UV포함),FRP_Toric,2332.0,1977.0,355.0,84.78,
2025-01-08,A관(1공장),[55] 접착/ 멸균,T55_소사각,FRP_Toric,1420.0,1160.0,260.0,81.69,
2025-01-08,A관(1공장),[55] 접착/ 멸균,O2O2 M_UV_Toric_(소),Si_FRP_Toric,2830.0,2830.0,0.0,100.0,
2025-01-08,A관(1공장),[80] 누수/규격검사,Bella Diamond_14.5_바이알,FRP_Color_Sph,24.0,24.0,0.0,100.0,100.0
2025-01-08,A관(1공장),[80] 누수/규격검사,Bella-SnowWhite_14.5_바이알,FRP_Color_Sph,587.0,587.0,0.0,100.0,100.0
2025-01-08,A관(1공장),[80] 누수/규격검사,(UV)CS30_원형_8.60,FRP_Sph,5903.0,5843.0,0.0,98.98,98.15
2025-01-08,A관(1공장),[80] 누수/규격검사,Metha_55_소사각,FRP_Sph,37309.0,36650.0,227.0,98.23,94.95
2025-01-08,A관(1공장),[80] 누수/규격검사,Metha_55_원형,FRP_Sph,14416.0,14172.0,0.0,98.31,95.75
2025-01-08,A관(1공장),[80] 누수/규격검사,T38_금캡,FRP_Toric,837.0,827.0,0.0,98.81,90.72
2025-01-08,A관(1공장),[80] 누수/규격검사,T38_금캡(UV포함),FRP_Toric,1977.0,1905.0,2.0,96.36,83.72
2025-01-08,A관(1공장),[80] 누수/규격검사,O2O2 M_UV_Toric_(소),Si_FRP_Toric,2830.0,907.0,1796.0,32.05,32.05
2025-01-08,C관(2공장),[10] 사출조립,1-Day_iris_SoulBrown,1-Day_Color_Sph,39588.0,37763.0,1585.0,95.39,
2025-01-08,C관(2공장),[10] 사출조립,1-Day_iris_Suzy Brown,1-Day_Color_Sph,25451.0,22700.0,2631.0,89.19,
2025-01-08,C관(2공장),[10] 사출조립,1-Day_iris_Suzy Gray,1-Day_Color_Sph,30834.0,28728.0,1986.0,93.17,
2025-01-08,C관(2공장),[10] 사출조립,ANW D_Bitter Brown_Dopewink 38%,1-Day_Color_Sph,25590.0,24333.0,1137.0,95.09,
2025-01-08,C관(2공장),[10] 사출조립,ANW D_Kristin OLIVE_38%,1-Day_Color_Sph,22837.0,12809.0,9908.0,56.09,
2025-01-08,C관(2공장),[10] 사출조립,BELLA D_Rosewood,1-Day_Color_Sph,10762.0,9037.0,1605.0,83.97,
2025-01-08,C관(2공장),[10] 사출조립,BELLA_1-Day_Hazel Honey,1-Day_Color_Sph,18730.0,15277.0,3213.0,81.56,
2025-01-08,C관(2공장),[10] 사출조립,Freedom380,1-Day_Color_Sph,74686.0,63408.0,10918.0,84.9,
2025-01-08,C관(2공장),[10] 사출조립,PIA D_Bad Girl_55% UV,1-Day_Color_Sph,13383.0,9963.0,3300.0,74.45,
2025-01-08,C관(2공장),[10] 사출조립,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,23779.0,20321.0,3338.0,85.46,
2025-01-08,C관(2공장),[10] 사출조립,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,49275.0,42748.0,6287.0,86.75,
2025-01-08,C관(2공장),[10] 사출조립,PIA D_Night Spark_55% UV,1-Day_Color_Sph,24987.0,24782.0,85.0,99.18,
2025-01-08,C관(2공장),[10] 사출조립,T-Garden D_Smore Mist_55% UV,1-Day_Color_Sph,305317.0,270573.0,33064.0,88.62,
2025-01-08,C관(2공장),[10] 사출조립,Pink Bomb_PIA_M,FRP_Color_Sph,197965.0,170566.0,26199.0,86.16,
2025-01-08,C관(2공장),[20] 분리,1-Day_iris_Blue Moon,1-Day_Color_Sph,29683.0,24318.0,5365.0,81.93,
2025-01-08,C관(2공장),[20] 분리,1-Day_iris_JazzBlack,1-Day_Color_Sph,28142.0,23455.0,4687.0,83.35,
2025-01-08,C관(2공장),[20] 분리,1-Day_iris_Rhapsody,1-Day_Color_Sph,23770.0,20533.0,3237.0,86.38,
2025-01-08,C관(2공장),[20] 분리,1-Day_iris_SoulBrown,1-Day_Color_Sph,93498.0,76300.0,17198.0,81.61,
2025-01-08,C관(2공장),[20] 분리,1-Day_iris_Suzy Brown,1-Day_Color_Sph,8675.0,7440.0,1235.0,85.76,
2025-01-08,C관(2공장),[20] 분리,1-Day_iris_Suzy Gray,1-Day_Color_Sph,86551.0,69917.0,16634.0,80.78,
2025-01-08,C관(2공장),[20] 분리,ANW D_Bitter Brown_Dopewink 38%,1-Day_Color_Sph,15177.0,11615.0,3562.0,76.53,
2025-01-08,C관(2공장),[20] 분리,ANW D_Brown_First Love Kristin_38%,1-Day_Color_Sph,1932.0,1717.0,215.0,88.87,
2025-01-08,C관(2공장),[20] 분리,ANW D_Hazel Beige_Dopewink 38%,1-Day_Color_Sph,2954.0,2361.0,593.0,79.93,
2025-01-08,C관(2공장),[20] 분리,ANW D_Kristin OLIVE_38%,1-Day_Color_Sph,2076.0,1888.0,188.0,90.94,
2025-01-08,C관(2공장),[20] 분리,ANW D_Vesta Beige_Dopewink 38%,1-Day_Color_Sph,11375.0,8861.0,2514.0,77.9,
2025-01-08,C관(2공장),[20] 분리,EYEQUE_MILK CHOC_GIRL POWER,1-Day_Color_Sph,2860.0,2092.0,768.0,73.15,
2025-01-08,C관(2공장),[20] 분리,Freedom380,1-Day_Color_Sph,34568.0,21567.0,13001.0,62.39,
2025-01-08,C관(2공장),[20] 분리,Hapa D_Crush Brown_Secretive,1-Day_Color_Sph,6035.0,5153.0,882.0,85.39,
2025-01-08,C관(2공장),[20] 분리,Hapa D_First Love Kristin_Brown,1-Day_Color_Sph,14629.0,12393.0,2236.0,84.72,
2025-01-08,C관(2공장),[20] 분리,Hapa D_Glazed Kristin_Choco,1-Day_Color_Sph,8263.0,6642.0,1621.0,80.38,
2025-01-08,C관(2공장),[20] 분리,Hapakristin D_DUSK BROWN_Secretive Kristin,1-Day_Color_Sph,3651.0,3469.0,182.0,95.02,
2025-01-08,C관(2공장),[20] 분리,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,24215.0,21163.0,3052.0,87.4,
2025-01-08,C관(2공장),[20] 분리,PIA D_Garnet_38% UV,1-Day_Color_Sph,2794.0,2338.0,456.0,83.68,
2025-01-08,C관(2공장),[20] 분리,PIA D_Night Spark_55% UV,1-Day_Color_Sph,10614.0,9394.0,1220.0,88.51,
2025-01-08,C관(2공장),[20] 분리,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,30505.0,27272.0,3233.0,89.4,
2025-01-08,C관(2공장),[20] 분리,Sincere D_Dolly Brown_ITFA_UV_38% 14.5,1-Day_Color_Sph,8505.0,6629.0,1876.0,77.94,
2025-01-08,C관(2공장),[20] 분리,Soleko_Pearl,1-Day_Color_Sph,3479.0,3000.0,479.0,86.23,
2025-01-08,C관(2공장),[20] 분리,T-Garden D_Smore Mist_55% UV,1-Day_Color_Sph,143182.0,121378.0,21804.0,84.77,
2025-01-08,C관(2공장),[20] 분리,1-day_58_Kontaktni-HA,1-Day_Sph,29984.0,27515.0,2469.0,91.77,
2025-01-08,C관(2공장),[20] 분리,Pink Bomb_PIA_M,FRP_Color_Sph,22762.0,19264.0,3498.0,84.63,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,(NEW)Hapa D_Glazed Kristin_Choco,1-Day_Color_Sph,6642.0,6605.0,22.0,99.44,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_Rhapsody,1-Day_Color_Sph,6062.0,6055.0,7.0,99.88,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,57229.0,57160.0,55.0,99.88,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_Suzy Brown,1-Day_Color_Sph,45465.0,45425.0,35.0,99.91,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,ALENSA_1-DAY BL Metha,1-Day_Color_Sph,9345.0,9330.0,15.0,99.84,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE D_Crystal olive_304_S3,1-Day_Color_Sph,2877.0,2875.0,2.0,99.93,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE D_LOVE ME TENDER_202_LOVE,1-Day_Color_Sph,2583.0,2580.0,3.0,99.88,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE D_Sweet Choco_GIRL POWER,1-Day_Color_Sph,1248.0,1235.0,0.0,98.96,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE_AK Brown_GIRL POWER,1-Day_Color_Sph,7452.0,7440.0,12.0,99.84,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE_BABY RING_GIRL POWER,1-Day_Color_Sph,8077.0,8070.0,7.0,99.91,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,EYEQUE_MILK CHOC_GIRL POWER,1-Day_Color_Sph,4353.0,4325.0,13.0,99.36,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Freedom380_4Care_BL Metha,1-Day_Color_Sph,4478.0,4470.0,8.0,99.82,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Hapa D_Crush Brown_Secretive,1-Day_Color_Sph,5153.0,5140.0,13.0,99.75,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Hapa D_First Love Kristin_Brown,1-Day_Color_Sph,10213.0,10205.0,6.0,99.92,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Hapakristin D_DUSK BROWN_Secretive Kristin,1-Day_Color_Sph,3469.0,3465.0,4.0,99.88,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,IRIS_Jazz black(NEW),1-Day_Color_Sph,1370.0,1360.0,3.0,99.27,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,IRIS_Rhapsody(NEW),1-Day_Color_Sph,13804.0,13790.0,9.0,99.9,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Layala_Alicia Brown,1-Day_Color_Sph,21670.0,21650.0,15.0,99.91,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Layala_Jazz Black,1-Day_Color_Sph,23455.0,23430.0,19.0,99.89,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Bad Girl_55% UV,1-Day_Color_Sph,16087.0,16065.0,12.0,99.86,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Brown Fondue_38% UV,1-Day_Color_Sph,2625.0,2625.0,0.0,100.0,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Dark Peony_55% UV,1-Day_Color_Sph,9841.0,9830.0,6.0,99.89,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,8921.0,8655.0,247.0,97.02,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,38740.0,38705.0,35.0,99.91,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Heaven Sky_55% UV,1-Day_Color_Sph,2257.0,2257.0,0.0,100.0,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Maple Milktea_38% UV,1-Day_Color_Sph,9448.0,9440.0,8.0,99.92,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Night Spark_55% UV,1-Day_Color_Sph,32213.0,32180.0,33.0,99.9,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,24588.0,24565.0,23.0,99.91,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Smoky Quartz_38% UV,1-Day_Color_Sph,5819.0,5815.0,4.0,99.93,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Spicy Queen_55% UV,1-Day_Color_Sph,36816.0,31292.0,3258.0,85.0,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,18996.0,17259.0,0.0,90.86,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Soleko_Choco,1-Day_Color_Sph,2130.0,2125.0,4.0,99.77,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Soleko_Pearl,1-Day_Color_Sph,3000.0,2995.0,5.0,99.83,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,T-Garden D_Smore Mist_55% UV,1-Day_Color_Sph,3287.0,3280.0,7.0,99.79,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Hapa D Toric_Glazed Choco_CP-1.25,1-Day_Color_Toric,8238.0,8225.0,13.0,99.84,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,Hapa D Toric_Glazed choco_CP-1.75,1-Day_Color_Toric,11997.0,11975.0,22.0,99.82,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-DAY_58_공용_MD로고,1-Day_Sph,1000.0,1000.0,0.0,100.0,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Contakt,1-Day_Sph,7543.0,7535.0,8.0,99.89,
2025-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-day_58_Winc Company,1-Day_Sph,12710.0,12680.0,15.0,99.76,
2025-01-08,C관(2공장),[55] 접착/ 멸균,(NEW)Hapa D_Glazed Kristin_Choco,1-Day_Color_Sph,5320.0,4765.0,510.0,89.57,
2025-01-08,C관(2공장),[55] 접착/ 멸균,1-Day_iris_Rhapsody,1-Day_Color_Sph,6055.0,5345.0,690.0,88.27,
2025-01-08,C관(2공장),[55] 접착/ 멸균,1-Day_iris_SoulBrown,1-Day_Color_Sph,11815.0,10380.0,1350.0,87.85,
2025-01-08,C관(2공장),[55] 접착/ 멸균,1-Day_iris_Suzy Brown,1-Day_Color_Sph,45425.0,41670.0,3510.0,91.73,
2025-01-08,C관(2공장),[55] 접착/ 멸균,ALENSA_1-DAY BL Metha,1-Day_Color_Sph,9330.0,8155.0,1120.0,87.41,
2025-01-08,C관(2공장),[55] 접착/ 멸균,EYEQUE D_Crystal olive_304_S3,1-Day_Color_Sph,2875.0,2580.0,280.0,89.74,
2025-01-08,C관(2공장),[55] 접착/ 멸균,EYEQUE D_LOVE ME TENDER_202_LOVE,1-Day_Color_Sph,2580.0,2330.0,245.0,90.31,
2025-01-08,C관(2공장),[55] 접착/ 멸균,EYEQUE D_Sweet Choco_GIRL POWER,1-Day_Color_Sph,1235.0,610.0,620.0,49.39,
2025-01-08,C관(2공장),[55] 접착/ 멸균,EYEQUE_AK Brown_GIRL POWER,1-Day_Color_Sph,7440.0,6835.0,575.0,91.87,
2025-01-08,C관(2공장),[55] 접착/ 멸균,EYEQUE_BABY RING_GIRL POWER,1-Day_Color_Sph,8070.0,7625.0,420.0,94.49,
2025-01-08,C관(2공장),[55] 접착/ 멸균,EYEQUE_MILK CHOC_GIRL POWER,1-Day_Color_Sph,4325.0,3800.0,500.0,87.86,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Freedom380_4Care_BL Metha,1-Day_Color_Sph,4470.0,3540.0,905.0,79.19,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Hapa D_Crush Brown_Secretive,1-Day_Color_Sph,1955.0,1690.0,255.0,86.45,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Hapa D_First Love Kristin_Brown,1-Day_Color_Sph,10205.0,9360.0,795.0,91.72,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Hapakristin D_DUSK BROWN_Secretive Kristin,1-Day_Color_Sph,3465.0,3175.0,285.0,91.63,
2025-01-08,C관(2공장),[55] 접착/ 멸균,IRIS_Jazz black(NEW),1-Day_Color_Sph,1360.0,1235.0,115.0,90.81,
2025-01-08,C관(2공장),[55] 접착/ 멸균,IRIS_Rhapsody(NEW),1-Day_Color_Sph,13790.0,11980.0,1695.0,86.87,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Layala_Alicia Brown,1-Day_Color_Sph,21650.0,19575.0,1930.0,90.42,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Layala_Jazz Black,1-Day_Color_Sph,20960.0,18600.0,2265.0,88.74,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Bad Girl_55% UV,1-Day_Color_Sph,16065.0,13875.0,2105.0,86.37,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Dark Peony_55% UV,1-Day_Color_Sph,9830.0,8585.0,1150.0,87.33,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,6495.0,5470.0,980.0,84.22,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,29215.0,27235.0,1815.0,93.22,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Heaven Sky_55% UV,1-Day_Color_Sph,2257.0,1625.0,622.0,72.0,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Night Spark_55% UV,1-Day_Color_Sph,25965.0,24120.0,1720.0,92.89,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,10425.0,9470.0,900.0,90.84,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA D_Spicy Queen_55% UV,1-Day_Color_Sph,31292.0,28900.0,2267.0,92.36,
2025-01-08,C관(2공장),[55] 접착/ 멸균,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,17259.0,15480.0,1644.0,89.69,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Soleko_Choco,1-Day_Color_Sph,2125.0,2030.0,75.0,95.53,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Soleko_Pearl,1-Day_Color_Sph,2995.0,2740.0,210.0,91.49,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Hapa D Toric_Glazed Choco_CP-1.25,1-Day_Color_Toric,1595.0,1265.0,320.0,79.31,
2025-01-08,C관(2공장),[55] 접착/ 멸균,Hapa D Toric_Glazed choco_CP-1.75,1-Day_Color_Toric,6955.0,4320.0,2585.0,62.11,
2025-01-08,C관(2공장),[55] 접착/ 멸균,1-DAY_58_공용_MD로고,1-Day_Sph,1000.0,865.0,125.0,86.5,
2025-01-08,C관(2공장),[55] 접착/ 멸균,1-Day_Contakt,1-Day_Sph,7535.0,6365.0,1135.0,84.47,
2025-01-08,C관(2공장),[55] 접착/ 멸균,1-day_58_Winc Company,1-Day_Sph,5055.0,4140.0,775.0,81.9,
2025-01-08,C관(2공장),[80] 누수/규격검사,(NEW)Hapa D_Glazed Kristin_Choco,1-Day_Color_Sph,4050.0,3985.0,5.0,98.4,77.35
2025-01-08,C관(2공장),[80] 누수/규격검사,1-Day_iris_Rhapsody,1-Day_Color_Sph,5345.0,5285.0,20.0,98.88,87.41
2025-01-08,C관(2공장),[80] 누수/규격검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,2440.0,2420.0,0.0,99.18,84.35
2025-01-08,C관(2공장),[80] 누수/규격검사,1-Day_iris_Suzy Brown,1-Day_Color_Sph,32885.0,32525.0,80.0,98.91,90.13
2025-01-08,C관(2공장),[80] 누수/규격검사,ALENSA_1-DAY BL Metha,1-Day_Color_Sph,5365.0,5225.0,20.0,97.39,84.77
2025-01-08,C관(2공장),[80] 누수/규격검사,EYEQUE D_Crystal olive_304_S3,1-Day_Color_Sph,2580.0,2560.0,0.0,99.22,88.98
2025-01-08,C관(2공장),[80] 누수/규격검사,EYEQUE D_Sweet Choco_GIRL POWER,1-Day_Color_Sph,610.0,590.0,0.0,96.72,47.28
2025-01-08,C관(2공장),[80] 누수/규격검사,EYEQUE_AK Brown_GIRL POWER,1-Day_Color_Sph,4730.0,4690.0,0.0,99.15,92.24
2025-01-08,C관(2공장),[80] 누수/규격검사,EYEQUE_BABY RING_GIRL POWER,1-Day_Color_Sph,5550.0,5480.0,30.0,98.74,93.59
2025-01-08,C관(2공장),[80] 누수/규격검사,EYEQUE_MILK CHOC_GIRL POWER,1-Day_Color_Sph,2580.0,2520.0,0.0,97.67,77.87
2025-01-08,C관(2공장),[80] 누수/규격검사,Hapakristin D_DUSK BROWN_Secretive Kristin,1-Day_Color_Sph,3175.0,3125.0,30.0,98.43,85.59
2025-01-08,C관(2공장),[80] 누수/규격검사,IRIS_Jazz black(NEW),1-Day_Color_Sph,1235.0,1215.0,0.0,98.38,88.69
2025-01-08,C관(2공장),[80] 누수/규격검사,IRIS_Rhapsody(NEW),1-Day_Color_Sph,9375.0,9235.0,60.0,98.51,84.74
2025-01-08,C관(2공장),[80] 누수/규격검사,Layala_Alicia Brown,1-Day_Color_Sph,19575.0,19245.0,65.0,98.31,88.95
2025-01-08,C관(2공장),[80] 누수/규격검사,Layala_Jazz Black,1-Day_Color_Sph,2845.0,2825.0,0.0,99.3,85.5
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Bad Girl_55% UV,1-Day_Color_Sph,12495.0,12385.0,10.0,99.12,89.57
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Dark Peony_55% UV,1-Day_Color_Sph,8585.0,8465.0,40.0,98.6,86.43
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Dollish Brown_55% UV,1-Day_Color_Sph,4240.0,4195.0,5.0,98.94,86.19
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,18405.0,18190.0,75.0,98.83,90.69
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Heaven Sky_55% UV,1-Day_Color_Sph,1625.0,1605.0,0.0,98.77,71.11
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Night Spark_55% UV,1-Day_Color_Sph,21050.0,20820.0,65.0,98.91,91.39
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,3610.0,3510.0,0.0,97.23,84.79
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA D_Spicy Queen_55% UV,1-Day_Color_Sph,28900.0,28515.0,130.0,98.67,88.68
2025-01-08,C관(2공장),[80] 누수/규격검사,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,15480.0,15305.0,10.0,98.87,81.09
2025-01-08,C관(2공장),[80] 누수/규격검사,Hapa D Toric_Glazed Choco_CP-1.25,1-Day_Color_Toric,1265.0,1245.0,0.0,98.42,77.91
2025-01-08,C관(2공장),[80] 누수/규격검사,1-DAY_58_공용_MD로고,1-Day_Sph,865.0,845.0,0.0,97.69,84.5
2025-01-08,C관(2공장),[80] 누수/규격검사,1-Day_Contakt,1-Day_Sph,6365.0,6225.0,0.0,97.8,82.53
2025-01-08,S관(3공장),[20] 분리,O2O2 D_UV_Toric_SMD,Si_1-Day_Toric,19363.0,14132.0,5231.0,72.98,
2025-01-08,S관(3공장),[45] 하이드레이션/전면검사,O2O2 D_Spherical(DK70)_K2-SMD_White,Si_1-Day_Sph,6973.0,6960.0,13.0,99.81,
2025-01-08,S관(3공장),[45] 하이드레이션/전면검사,O2O2 D_Spherical_Optic Center_SMD,Si_1-Day_Sph,55168.0,55069.0,99.0,99.82,
2025-01-08,S관(3공장),[45] 하이드레이션/전면검사,O2O2 D_UV_Spherical_FGC,Si_1-Day_Sph,28769.0,28680.0,89.0,99.69,
2025-01-08,S관(3공장),[55] 접착/ 멸균,O2O2 D_Spherical_Optic Center_SMD,Si_1-Day_Sph,9864.0,5915.0,3731.0,59.97,
2025-01-08,S관(3공장),[80] 누수/규격검사,O2O2 D_Spherical_Optic Center_SMD,Si_1-Day_Sph,2395.0,2115.0,240.0,88.31,43.26
2025-01-09,A관(1공장),[10] 사출조립,1-day_58_Kontaktni-HA,1-Day_Sph,126145.0,122359.0,3326.0,97.0,
2025-01-09,A관(1공장),[10] 사출조립,1D_55 clear feliamo(투명),1-Day_Sph,15107.0,15027.0,0.0,99.47,
