기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,(영문)PIA_Sakura Petal,1-Day_Color_Sph,5509.0,5500.0,9.0,99.84,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_JazzBlack,1-Day_Color_Sph,43933.0,43680.0,240.0,99.42,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_Latin,1-Day_Color_Sph,13188.0,13165.0,18.0,99.83,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_Rhapsody,1-Day_Color_Sph,23514.0,23450.0,59.0,99.73,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,17277.0,17215.0,62.0,99.64,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,ANW D_Kristin Creme Brown_38%,1-Day_Color_Sph,49145.0,49040.0,58.0,99.79,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,ANW D_Kristin Dusk Brown_38%,1-Day_Color_Sph,16754.0,16680.0,25.0,99.56,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,ANW D_Kristin PINK BROWN_38%,1-Day_Color_Sph,8145.0,8125.0,8.0,99.75,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,ANW D_Kristin RED BROWN_38%,1-Day_Color_Sph,4380.0,4375.0,5.0,99.89,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,Alcon D_Allure Hazel_W3C(APAC),1-Day_Color_Sph,2721.0,2715.0,6.0,99.78,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,BELLA D_Pine,1-Day_Color_Sph,2598.0,1345.0,1253.0,51.77,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,BELLA D_Rosewood(8년),1-Day_Color_Sph,20838.0,20770.0,68.0,99.67,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Affogato_55% UV,1-Day_Color_Sph,1436.0,1430.0,2.0,99.58,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Caramel Souffle_38% UV,1-Day_Color_Sph,3128.0,3115.0,13.0,99.58,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Coffee Jelly_55% UV,1-Day_Color_Sph,5740.0,5720.0,4.0,99.65,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Fuwafuwa Cappuccino_38% UV,1-Day_Color_Sph,2109.0,2105.0,4.0,99.81,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_Kyurukyuru Darkmocha_38% UV,1-Day_Color_Sph,4098.0,4080.0,6.0,99.56,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA D_ZUNDA MOCHI_55% UV,1-Day_Color_Sph,5843.0,5825.0,18.0,99.69,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Chestnut_1D_55%_14.5,1-Day_Color_Sph,612.0,610.0,2.0,99.67,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Cider_1-DAY 55%,1-Day_Color_Sph,2316.0,2315.0,1.0,99.96,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Coconut_55%_1-DAY,1-Day_Color_Sph,16864.0,16840.0,11.0,99.86,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Date topaz,1-Day_Color_Sph,681.0,680.0,1.0,99.85,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Espresso_55%_14.5_1-DAY,1-Day_Color_Sph,13585.0,13505.0,30.0,99.41,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Hot Chocolate_55%_1-DAY,1-Day_Color_Sph,8522.0,8500.0,22.0,99.74,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Lassie_1-DAY 55%,1-Day_Color_Sph,4626.0,4610.0,10.0,99.65,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS1 Dazzle Beige_2T,1-Day_Color_Sph,4194.0,4190.0,4.0,99.9,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS2 Dazzle Gray_2T,1-Day_Color_Sph,22698.0,22650.0,33.0,99.79,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS3 Coral Brown_2T,1-Day_Color_Sph,999.0,995.0,4.0,99.6,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS4 Mirror Gray_3T,1-Day_Color_Sph,5130.0,5055.0,75.0,98.54,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS5 Tint Brown_1T,1-Day_Color_Sph,567.0,565.0,0.0,99.65,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_MS6 Sakura Petal_2T,1-Day_Color_Sph,5015.0,4995.0,12.0,99.6,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,18244.0,18210.0,34.0,99.81,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,8867.0,8835.0,6.0,99.64,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Sheer Brown_55%_1-DAY,1-Day_Color_Sph,978.0,975.0,0.0,99.69,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Shiny Brown_55%_14.5_1-DAY,1-Day_Color_Sph,36736.0,36630.0,63.0,99.71,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_TAMA KONNYAKU_55%,1-Day_Color_Sph,831.0,830.0,1.0,99.88,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Tulle Brown_1D_55%_14.2,1-Day_Color_Sph,40239.0,40155.0,62.0,99.79,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Date topaz CP-0.75 Toric_UV,1-Day_Color_Toric,3147.0,3145.0,2.0,99.94,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Date topaz CP-1.25 Toric_UV,1-Day_Color_Toric,8207.0,8190.0,14.0,99.79,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Opal CP-0.75 Toric_UV,1-Day_Color_Toric,6852.0,6845.0,3.0,99.9,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,PIA_Strawberry Quartz CP-0.75 Toric_UV,1-Day_Color_Toric,2491.0,2490.0,1.0,99.96,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_SOLEKO(5년),1-Day_Sph,30652.0,30570.0,15.0,99.73,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,Metha_Daily,1-Day_Sph,12482.0,12460.0,15.0,99.82,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,Sincere 1Day  UV,1-Day_Sph,11823.0,10060.0,1763.0,85.09,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,sincere Natural 1day,1-Day_Sph,4673.0,3785.0,888.0,81.0,
2023-01-02,C관(2공장),[45] 하이드레이션/전면검사,O2O2 D_Spherical(DK70)_K-type_White,Si_1-Day_Sph,24000.0,23765.0,235.0,99.02,
2023-01-02,C관(2공장),[55] 접착/ 멸균,(영문)PIA D_Tulle Brown_55% UV,1-Day_Color_Sph,17185.0,15980.0,1070.0,92.99,
2023-01-02,C관(2공장),[55] 접착/ 멸균,(영문)PIA_1D 55% Espresso 14.5,1-Day_Color_Sph,1035.0,680.0,350.0,65.7,
2023-01-02,C관(2공장),[55] 접착/ 멸균,(영문)PIA_1D 55% Hot Chocolate,1-Day_Color_Sph,500.0,465.0,30.0,93.0,
2023-01-02,C관(2공장),[55] 접착/ 멸균,(영문)PIA_1D 55% Matcha Latte,1-Day_Color_Sph,1335.0,1215.0,115.0,91.01,
2023-01-02,C관(2공장),[55] 접착/ 멸균,(영문)PIA_Sakura Petal,1-Day_Color_Sph,4575.0,4225.0,320.0,92.35,
2023-01-02,C관(2공장),[55] 접착/ 멸균,1-Day_iris_JazzBlack,1-Day_Color_Sph,41755.0,37525.0,4010.0,89.87,
2023-01-02,C관(2공장),[55] 접착/ 멸균,1-Day_iris_Latin,1-Day_Color_Sph,9850.0,9080.0,730.0,92.18,
2023-01-02,C관(2공장),[55] 접착/ 멸균,1-Day_iris_Rhapsody,1-Day_Color_Sph,23450.0,20195.0,3115.0,86.12,
2023-01-02,C관(2공장),[55] 접착/ 멸균,1-Day_iris_SoulBrown,1-Day_Color_Sph,15415.0,14210.0,1090.0,92.18,
2023-01-02,C관(2공장),[55] 접착/ 멸균,ANW D_Kristin Creme Brown_38%,1-Day_Color_Sph,34855.0,31420.0,3105.0,90.14,
2023-01-02,C관(2공장),[55] 접착/ 멸균,ANW D_Kristin PINK BROWN_38%,1-Day_Color_Sph,6080.0,5515.0,520.0,90.71,
2023-01-02,C관(2공장),[55] 접착/ 멸균,ANW D_Kristin RED BROWN_38%,1-Day_Color_Sph,4375.0,4175.0,180.0,95.43,
2023-01-02,C관(2공장),[55] 접착/ 멸균,BELLA D_Rosewood(8년),1-Day_Color_Sph,20770.0,19015.0,1595.0,91.55,
2023-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Affogato_55% UV,1-Day_Color_Sph,1430.0,1365.0,40.0,95.45,
2023-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Churun Chocofrappe_38% UV,1-Day_Color_Sph,470.0,430.0,35.0,91.49,
2023-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Coffee Jelly_55% UV,1-Day_Color_Sph,2875.0,2790.0,70.0,97.04,
2023-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Fuwafuwa Cappuccino_38% UV,1-Day_Color_Sph,2105.0,1850.0,245.0,87.89,
2023-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_Kyurukyuru Darkmocha_38% UV,1-Day_Color_Sph,4080.0,3700.0,330.0,90.69,
2023-01-02,C관(2공장),[55] 접착/ 멸균,PIA D_ZUNDA MOCHI_55% UV,1-Day_Color_Sph,5825.0,5630.0,165.0,96.65,
